network,address,milkyway_milk_balance,milkyway_milk_staking,osmosis_milk_balance,bsc_milk_balance
milkyway,milk10c7w5hrptk6jvaxemeth0hn37nkjsuzdze0yjg,253567999,0,0,0
milkyway,milk10c8h849qwedhmf52vqtf83ycvcg9pwtd0sctws,607252,0,0,0
milkyway,milk10c957tnr07g77x862t75jxf5nk3l29fl4wwt2z,27083999,0,0,0
milkyway,milk10c9n5p7leh95ch0me8wmcxajq5lhzvuarsxw9r,513,0,0,0
milkyway,milk10c9wgkc5psx6hwl9sr9hfsm3vs0xyvhfj8kfgu,9958000,0,0,0
milkyway,milk10c9yupqmwuj60n6twqm7722557hnsll4wrpe9a,0,0,0,0
milkyway,milk10ca80dtgwyr739ujpnw5dzkafj4n6rc3xevayd,29548000,0,0,0
milkyway,milk10cak5xkvzv6pqquk43e2n8n0y7gn25q2l3pvg6,443,0,0,0
milkyway,milk10carc8nqs0h32vf2x8fhsrt4q9znc27uwzmqmx,25976000,0,0,0
milkyway,milk10cd2tak44adasz5j57uhr5ya9ne0j722qxknua,3811155,0,0,0
milkyway,milk10cd32jmmaas7q33e9cwgjj53r52005hq4funv2,2099,0,0,0
milkyway,milk10cfx4sefp3vzjgrnxl26anf0ndf9eadmm59g2q,824263,0,0,0
milkyway,milk10cga7tcza6tsy2ne5t6pkywn7ugjwg3e0dchlr,1200172,0,0,0
milkyway,milk10cj46g4ps899yn24r57ccjsxm3mryyux2m4nd2,7294000,0,0,0
milkyway,milk10cltwprneq2mlwj0a7r2q43y0xpldqd48gt30z,62406,0,0,0
milkyway,milk10cmuy8sufvdsk5hzz0nqn7f07wlj5dvt44u2sr,44201,0,0,0
milkyway,milk10cnhxx4xp6zlmcsytynga2fnf9644ym4vuujwv,29912000,0,0,0
milkyway,milk10crcyac5c7f93nm2f7wydjpe8yep30p3lxk9sp,3460000,0,0,0
milkyway,milk10cult6rhz94jv6l7l0rz8fp7nv9aj9u86neghy,311221,0,0,0
milkyway,milk10cupf9s43mgjqrte5c4jfnzt5zqlj7wh7223ug,1789123,0,0,0
milkyway,milk10cv8xky7zmh97kqccvqd5yec8hdzvnxh42x4yn,1723728,0,0,0
milkyway,milk10cxd04qn4gaq390g5upwkxntpl37zt58aruyvp,94531,0,0,0
milkyway,milk10cy5xghydd29npt7feslfym4t2w2svm5myf3ja,12925999,0,0,0
milkyway,milk10d0rsec4057ecz3su37464l52y07actd7c0mcn,17948,0,0,0
milkyway,milk10d2sqrjj0rda33yrapj9txtwmxjvvc8wp25d4y,4240894,0,0,0
milkyway,milk10d35qjyple05tpkzczw35wn84mqmn2kg5exq73,0,0,0,0
milkyway,milk10d4fg9g9ggrmsczd7ld05wd53ldu9e997kc2gt,47710048,0,0,0
milkyway,milk10d4y6uc8sfsk9ketrkgkx5748he0lekpuzl97g,2602244,0,0,0
milkyway,milk10d6sn9th0d7d4wzdsz69x9sj3x5l49dm25uul4,995705,0,0,0
milkyway,milk10d77qqt2evq6xkr5mq87f0jsuufsgcqucjkwvp,0,0,0,0
milkyway,milk10d8mnhyappsvxp8gly5u0k0kktu6tvc688dleq,96185,0,0,0
milkyway,milk10datnnlcjmrdl37ka0g4u83chvxpfafme7yhxm,11306423,0,0,0
milkyway,milk10dfkv463mhlhcmryvt7ezykdf7umtp6gdw6z0k,995569,0,0,0
milkyway,milk10dhh9egwwzsppzut2ysjpvrp9znch6cpke9gee,14838000,0,0,0
milkyway,milk10dj5azuzpmz67r0986zwysgyxnsslea5an2a4c,7309709,0,0,0
milkyway,milk10dltz3hygw84w979w3wwnmrulnuktqf84wzae0,3624000,0,0,0
milkyway,milk10dlwyte8depezj8743dwc3809xs72jsn8lt6sw,0,0,0,0
milkyway,milk10dnctn0zfv7mnvvdm29j0n9puvwag4z5qlmjcx,966582,0,0,0
milkyway,milk10dnqfjtadewt2lal2ythahzmccvrp2tz79yuwf,24158884,0,0,0
milkyway,milk10dp085y3vpc24cyhntxaejexs7ry8ltrd62xlp,0,0,0,0
milkyway,milk10dpakxaffgrmy3g22uem97hmvyj2y88rmyc4hx,36907999,0,0,0
milkyway,milk10dpj27wjxp40s3swdtw0e0vfa825dad58lqatt,375623217,0,0,0
milkyway,milk10dqn2ucpufdt5pc2cgcvu0ecw8e57cdml3dpe5,246854453,0,0,0
milkyway,milk10dr7aj6jdr5nl2ttgr3h94xa626vewu2u35tdt,5057201,0,0,0
milkyway,milk10ds8dna0y33evj0q6pmaxleyxlzux8762vyl9n,1124002736,0,0,0
milkyway,milk10dsvlu9gfmlqfpc6twhjs5xg4qjs674lutzafn,518,0,0,0
milkyway,milk10dty6n0qjuxks0gea8tfm25u5ykj36tv85mxcx,299757,0,0,0
milkyway,milk10dwv9cr6fwfdvsvjy06pcuhvpuup8x2hsp2d5n,305124966,0,0,0
milkyway,milk10dxpwgu9l3pf8ar77ns8qqstdn8k9hw3puadw4,1647168084,0,0,0
milkyway,milk10dxslvt8wc0u33x25ka5rj0a04fw348d59a62v,2640897,0,0,0
milkyway,milk10dyd7jq5ueeczqd3qqewdg36nhu8yqwdl8334c,13502000,0,0,0
milkyway,milk10dyvvkgcxyfw3epeg5752lqlfenexxtremk0c8,552219,0,0,0
milkyway,milk10e0mzheakz3efkhvy8956xjhptan4vawudzg6f,0,0,0,0
milkyway,milk10e0r3kdf9309tfqjapvrhvtxhrymxtrvh77sqa,2214000,0,0,0
milkyway,milk10e39pph66ygp8myg9me3a25q9evxyyhm3f0htw,5109683,0,0,0
milkyway,milk10e4s9q8cu2anfhgeeq87dfpxpuva4h65mdly9n,5523307,0,0,0
milkyway,milk10e5zdgt3cv6vvxw926xs0vl4f66tgy48ruemqk,8494000,0,0,0
milkyway,milk10e6amyk4d2gacfarc2hjhxq276f7trezxghdun,335719,0,0,0
milkyway,milk10e6j2synz27fcyegxvj9zcxgdp0jlsxcqvjcwf,7514438,0,0,0
milkyway,milk10e7pkh223xn5el8r9j96yl0emngzjsad4z82tm,23833956,0,0,0
milkyway,milk10e9dy4sf7lxnypq7a2x7swcnxhkc5alvv40s2r,9942,0,0,0
milkyway,milk10ealz8l4pn0qeumpe6ms2p4a0k8tjq72tuxk0g,3001596020,0,0,0
milkyway,milk10eawdp4smpntarszz2dkg4uzgnuj8szpnag6dm,162946000,0,0,0
milkyway,milk10ec25v4dsa06gfjhssj3p3hv8g2dsycd2hrw2p,10197195,0,0,0
milkyway,milk10ec2zmy20wzw63xl7ulraja70c7ckz7q8dj9st,5718024,0,0,0
milkyway,milk10ecyc7pz4z4xtph337sx5h0xrchlr4fmm2qjr7,15780000,0,0,0
milkyway,milk10ed40yv6yp8kl3vwt72sstd0pt4dgayfwh0c76,43452000,0,0,0
milkyway,milk10ed5pgzjt7unjkanyy0uw9qwamugu6gzzc2jew,513,0,0,0
milkyway,milk10eha4kytsdeehw5e2y54p8aaml7sa6c3rtcu45,15558000,0,0,0
milkyway,milk10ekxqcrgpm28q2gt5mjkgrw9z92p25hcnr8583,0,0,0,0
milkyway,milk10emj2dtachcyxe4r00qjqlzahsc3dc5scn59df,1249820,0,0,0
milkyway,milk10emks93w5vxxqkfaxt808ugrtdnpegp5lfjway,6846,0,0,0
milkyway,milk10eu82ck5frxel7zq9ld96l5l9eh5jtttalgcyw,0,0,0,0
milkyway,milk10euu8s0h7zfnvnk5fa4eu2c9ywkwtvsgfqrxxf,957583,0,0,0
milkyway,milk10ew3szkszagrx5wm0avngjlp5m06f8flxrxnyn,16090694,0,0,0
milkyway,milk10ewpx9syvqf2zpp59r2f08tlckfc0qyfun50vl,7500,0,0,0
milkyway,milk10exvsqjjs3ng8a4wmen4h59h6l2cxgx6duq6rg,0,0,0,0
milkyway,milk10ey8p968auzuj48xrmr6me40677hz6606dp93w,0,0,0,0
milkyway,milk10f2f9ncq5lx2meug4ruyw459c0uud7r9wmtn4u,739710,0,0,0
milkyway,milk10f2yxndp4fwa4v3cwradzz5r8wyqxtgq0kv2hf,3072337,0,0,0
milkyway,milk10f3a9jlpgxx9q2fmd35npnfww2zz2zp2t5k37t,4538,0,0,0
milkyway,milk10f7ra9sxun9j5q23f96k6tt4scxjmwxugnejhy,28873927,0,0,0
milkyway,milk10f8mvvfrkhck0dljfxf7drxtunmj9z9hluw75s,3228000,0,0,0
milkyway,milk10fap882rfashtkvvg70n40ghfa40w22j2skchx,889887,0,0,0
milkyway,milk10fcqxt8vf0967d3jjykxl8sv7dccr80p5e4euw,638381,0,0,0
milkyway,milk10ffcq72k7h7h6zetpleqve47pac082z7hgjh7q,540815,0,0,0
milkyway,milk10fg89z9fxg60fqpgx3v76jp8y3yu3a3jk276x7,39901510,0,0,0
milkyway,milk10fhfpkn9rrr0q0rakgxuakpvtgazfnxx6gmtsc,3072345,0,0,0
milkyway,milk10flj6ld4vjmzfynmg0tw57fz3d2ehekq8tq7qk,36982000,0,0,0
milkyway,milk10fmgprdxkmgddudwerzl73u2j4aaknwzv6ffc5,20718000,0,0,0
milkyway,milk10fr0552cxfd3xfzcsgdnpqkpp9a0ddq5tyv0w7,42486550,0,0,0
milkyway,milk10frlzye4yplj5der0mcjdedvss4srka3hwezjf,6593999,0,0,0
milkyway,milk10fsdq2zcqppe26sw7jykn78ru205q6hua7cuxw,11614000,0,0,0
milkyway,milk10fuefa32hjuz9wvjucmh9vlfs03luzyzf0azpf,632000443,0,0,0
milkyway,milk10fvh6djhdng9d5k0vwczvqsl9rgy2cktgltggp,32345,0,0,0
milkyway,milk10fwa5zs9pml7n7st65n3fz8ef25ggmwawnfrr4,40441,0,0,0
milkyway,milk10fwlvt749384x2278gylk50kxvr2lgc5uklc74,22264072,0,0,0
milkyway,milk10g0yr4kgfzj6us7ngfwcxzs7axhadcangdfwm6,93945326,0,0,0
milkyway,milk10g26af99tc494pux6955tl3djylt2t7gx8m3es,4950909,0,0,0
milkyway,milk10g4jqepmn7d29xhjj4pedcjwkq9qncznetdne8,14776000,0,0,0
milkyway,milk10g537wr2k2ewpufchfl96us2cp00al9w94p07c,13910694,0,0,0
milkyway,milk10g5gzk3rcwn685wd2uzvlevp0cuen6dce0clf5,18567300,0,0,0
milkyway,milk10g9kxauv3qv2ftpv6g4q074arglq0jpuvlk9vv,12752803,0,0,0
milkyway,milk10g9lnnkx0js2cu9ln42m3cmfc2g4m4ya8va29g,6190000,0,0,0
milkyway,milk10gafr9pacdjfgkwv5y9zrrpfvufv0mwt0l2tx7,117860000,0,0,0
milkyway,milk10gajlvdvy0zap6jm9w3jvjxsr6h98gnxmh7qhk,5008,0,0,0
milkyway,milk10gasmm2tlw6k765lztyj7drtm6dszzrazj653h,875873,0,0,0
milkyway,milk10gavxx46uk0vt4ms973tv4hz5ftdxjsux3cxmp,1278280,0,0,0
milkyway,milk10gcu2m0289greak9uhhxtt8r4jn7p945f5nvaz,191678000,0,0,0
milkyway,milk10gdlh9twthv9gf7h0pj0t6v7htkfshxmmt4fr3,0,0,0,0
milkyway,milk10gdwj8d2qun0mmwcg56q9h254ky38u8qucwja3,0,0,0,0
milkyway,milk10getvcnld6ghfsl0aqfhj0r949daxsqdgd9v7t,0,0,0,0
milkyway,milk10gg8jm30shemz55398fjm3g0qwdyrxp8hxdj8g,0,0,0,0
milkyway,milk10ggnqf5uf0e38zqldf3ug4kmud9k9upm266xtr,76849715,0,0,0
milkyway,milk10gkkg0r465ztpmrh8yppkhe35un5flefvkz63c,346495125,0,0,0
milkyway,milk10gmajlyh8h9aq2ymv4lhmrz4p4dd3eap2cqewj,40409775,0,0,0
milkyway,milk10gn5c276qws0mhlnlm67vz8fcy4fsntc6kg993,123456,0,0,0
milkyway,milk10gp07zhqftj9s8ta4fgprv7ae0hxehjhzzarpy,1450777494,0,0,0
milkyway,milk10gpyk6dv6ww67mmu0mk8p3tppll9nlhvwvgn2t,348498189,0,0,0
milkyway,milk10gq0qmvfmw7ahlqyqhzr9hzu2chdmqq78ezwzg,103229453,0,0,0
milkyway,milk10gs42u5l49cxx3dyt8x5jq469hzx58e68yml36,1083915,0,0,0
milkyway,milk10gse65rykrmxxxcst4edplzwqudwl6mrg35jsq,5696437,0,0,0
milkyway,milk10gtys7ecp5awapuhzvrtxqn7pqpx6sluljhkzx,5250000,0,0,0
milkyway,milk10gu89xzu67kzrljd4k3wkm3m4rxj5j9z4483f0,0,0,0,0
milkyway,milk10gull0765kh25thd47j9vc3hpshek5h52rst6g,22858000,0,0,0
milkyway,milk10guy9fleghs3p6sxaaahrugmv2uh2sdtvcuvfw,513,0,0,0
milkyway,milk10gv6wwjlulkkerryjkyd0jur64w8v7u8hyet7q,0,0,0,0
milkyway,milk10gwvzwppkr8t864t7f8c5z8llllmsymqmmtg30,0,0,0,0
milkyway,milk10gx9zerm603u4er4alp2kec3986ul6kl47y6kx,11385876,0,0,0
milkyway,milk10h04uk5qrnqde4336mj8xkhqsljgq33acp9q30,62751999,0,0,0
milkyway,milk10h07sflggfu2786sfa0ypk4zvxw6ulcgfcqjav,40955999,0,0,0
milkyway,milk10h0phgdgdqlcg8wd4zxnvftz3snluwa8athz65,1332955342,0,0,0
milkyway,milk10h0x74uw98q0fgjytu6fpcrml660dn9x8texpf,162198,0,0,0
milkyway,milk10h0xqrcsmxhpnhp9tv6fvuddhs3tyft83z7s72,608879559,0,0,0
milkyway,milk10h24emn8280vsnk2hjzkds96lhn44qxazp42t5,8837847,0,0,0
milkyway,milk10h2kd38c9wsanmgcdv8ddctat2tz9fyrwxkk3d,12020000,0,0,0
milkyway,milk10h7cmvmkfmp0xu428haqsdvu3sz2qhvp5cz54y,400179166,0,0,0
milkyway,milk10h95xaqsxcwsp346nagfeshkhmxr9ydwhul4n4,0,0,0,0
milkyway,milk10hapnf5vlcu9t3r4m8hw79rndeplx9evk7xs29,12248000,0,0,0
milkyway,milk10has8t4zmszl9sj43nt84aq4z2d2vj4utryhqk,27220000,0,0,0
milkyway,milk10hc3hvuwpgxmhkuz5sdfqxm5ph9etp47ped8ec,0,0,0,0
milkyway,milk10he942d029gswkvqq57whh3suk5ruj6u7h8pvp,0,0,0,0
milkyway,milk10hh7z3c0ymmkwxeqp7rzynhdeyq9eltag6nd4a,166040000,0,0,0
milkyway,milk10hjyecrg6esft5rlhg8tzkfh3v4kxggdc4wsuu,11661402,0,0,0
milkyway,milk10hkmgsmktnf6y7zyu2vh8raufzu6nts9gcn7q6,346495123,0,0,0
milkyway,milk10hn7qa0uwvgp0hrf684v9xcu5vydtd0kxr99cz,0,0,0,0
milkyway,milk10hnpjctvf327x53v8mzuj2a4ztwc7sk43hljda,38419783,0,0,0
milkyway,milk10hnuv25m72rtsa6fz6m454q4srgd8pl3ymszj5,4956000,0,0,0
milkyway,milk10hpfpnfxsuwr2mamzawamdxag4mz7r7xhf3zs6,144276814,0,0,0
milkyway,milk10hq2atw34rkvly828nm2ujgw7u5y7ppvzn9rlv,694201,0,0,0
milkyway,milk10hq5netq4ayxde9cffqznrktzvudc9z3452c0c,347692,0,0,0
milkyway,milk10hsjx5t6xv3chf8nkvpmxemr74nkr0ytnxja79,14065999,0,0,0
milkyway,milk10huy8tn8lnxjgjk5sa6246gptd2ra3p8ttf5v8,65320348,0,0,0
milkyway,milk10hvz04hh92xzct5hxnpsn5h2fp3p4ammjy6kxk,2000000,0,0,0
milkyway,milk10hwpruzp8vyq87p3mp20tv0stmjazrpzrpd9wk,28950000,0,0,0
milkyway,milk10j5smfx49vgtwja7zvfdv7hpd7yk3vzvlj3pdq,99513578,0,0,0
milkyway,milk10j5wylujq8sgjanc2pvyd4errjqff9dczd6v4w,151887,0,0,0
milkyway,milk10j7pf7y03ldn4dshcppx034arq9wttxqk8wzfx,0,0,0,0
milkyway,milk10j8cq2ne6223g8d8w9m5udjdjnsj6j0udgkcs9,0,0,0,0
milkyway,milk10ja028r4dssa5d0el0ep5ljsj05xgarhye9ces,16458000,0,0,0
milkyway,milk10jamjxkrlny9we895afzm8va8cumw3ks2r4dyt,13282,0,0,0
milkyway,milk10jc4306rcw3emctnpcqxlvhggqnep9z6ahzzn9,107569166,0,0,0
milkyway,milk10je8xc4jat8d50zgmruv95xfj5s3aelewfv8ht,13575327,0,0,0
milkyway,milk10jej4dvnnj4wn5nfegx3js2lhaya7yd3r4y4xw,100323903,0,0,0
milkyway,milk10jjgv0v07skv8jlk9h6zky6fyaq0ar8tzhldgd,2505955,0,0,0
milkyway,milk10jn3zf5lskqlany77dj9tx85c9hy3w2rua8zlm,0,0,0,0
milkyway,milk10jndta9e2hv3tuweljx640ylprygl7wnmhl9yc,0,0,0,0
milkyway,milk10jnznp49pg7l64xfmsa2rk87qm9xsn9xwrd82t,3300000,0,0,0
milkyway,milk10jphjttjp852tw6z57eme6777tmawkqlx7w44e,5050338,0,0,0
milkyway,milk10jrqq4cwxg57ern8caxxhsjyhnaxlhpwgc252f,17608000,0,0,0
milkyway,milk10jw9g4rdfesm3p85vcxyswktzff3lkp8wnqwl7,1529820,0,0,0
milkyway,milk10jx4qemclxmjp9jnw2hqy4lgzz9sj9gujhdk86,43426750164,0,0,0
milkyway,milk10jxducphn90d5yunvfemgehmfkchumu86v46az,11580871,0,0,0
milkyway,milk10jxxj8p05wat258sp983gpm6xyvl32u246n6je,378279,0,0,0
milkyway,milk10jzhj07admuzsz28sy3tjwujw630vrxjrm7u2j,93943368,0,0,0
milkyway,milk10k0qxqh39fwk2khv49g0n673kfqwe77808s8hg,0,0,0,0
milkyway,milk10k4n4df6ch02ccq9wg6lswe4swyrrxj2hawn0t,10070000,0,0,0
milkyway,milk10k6d2h6gfttxq2ajrvh4ak6qugq2ga07cf3706,211147567,0,0,0
milkyway,milk10k76zvjs0x6p5n6sm0c9m38zjdp40v0hjcp25t,34137954,0,0,0
milkyway,milk10k7uy9zvvmyej56t6ywur709k7f7xrg4w0tc7z,0,0,0,0
milkyway,milk10k8nf62veg3zewpma7pak3d4vf3rwnhq7f4cpl,984568,0,0,0
milkyway,milk10k9kptyty8xs828xj44nqyvu9m5d6p528aajce,222020000,0,0,0
milkyway,milk10ka033a6vx803h7hd4mfe3l8ky0txwcqz5xvnj,100639,0,0,0
milkyway,milk10ka4uyjse0qq3n8558s7lmy3j3v6as8kfm5sr4,1000000,0,0,0
milkyway,milk10ke9slhflvjja2lyttuz08ykavngqt464mt6t0,10635206,0,0,0
milkyway,milk10kfrxlvsscgq3sttjy6fwr9mcaqa4q5f4cmjng,28611950,0,0,0
milkyway,milk10khhgwe3ux6hxuu9le4ytf9kpgxt7e8hscqcyy,2353999,0,0,0
milkyway,milk10khxrsakagymk7ktfuymu4j8ff4wjf8d32qrxc,3831091,0,0,0
milkyway,milk10kjr2gg2sv4c08kgug8c294qfvqtu6dpk8m8cy,12888000,0,0,0
milkyway,milk10kk7y9p7f8kp75fh2ly0m2565c4mjja4hra7g0,98163,0,0,0
milkyway,milk10kkkejr2hydxucjnlqp6dfvvfyx7e6mja3l73z,23699,0,0,0
milkyway,milk10kpm5jmkykfcx9nal7xkfuze2c0s3ze5xnc65p,10287983,0,0,0
milkyway,milk10kqpunan4sgrdy74l75z4shupdtnz7t24778tu,3547444427,0,0,0
milkyway,milk10ks8vjndvladj38x62gl4cg4gzptk5pk0le7nl,101960000,0,0,0
milkyway,milk10kskvmhk8dmjx8fn09hrc2su0t7xd3cfe2dlyc,171956,0,0,0
milkyway,milk10kt7qpk5g3395jc02udxynx4pdszzv5k3tvzdm,35240,0,0,0
milkyway,milk10l0em534cvlvz9aplu2lqle8v26fcs9w3ajsme,25512502,0,0,0
milkyway,milk10l786zu96exwh26h3qzmavrm7y74nkfpwjv7kc,507,0,0,0
milkyway,milk10l99x4c8s3y6n26evs9qyzqnjn9fruepuk8gre,692833,0,0,0
milkyway,milk10l9xelxj9dzp2sjaehxkhmrjvs455vlg2e9yas,69872000,0,0,0
milkyway,milk10lcqlcp9mz32ah5kelqk3vga5aq3z8w60f35t8,297707,0,0,0
milkyway,milk10lcyd98aznqszwerjx238pmwut7npmdek2n8w8,42583999,0,0,0
milkyway,milk10lfeve44swtmuu3mmdcutk0hzs4pazglwv905j,96411,0,0,0
milkyway,milk10lfjdrlzvz04lf3rk5zk4r24c4gfky3qeskmz0,96191,0,0,0
milkyway,milk10lgarm4e9a6rkf8awxxtnpyh6z9lj7ax7f63jd,438385249,0,0,0
milkyway,milk10lk6efnlz8sjw2m7nha50p8mv48ndywm55c2hq,8546000,0,0,0
milkyway,milk10lkqqxqk5tqul52crm52pnqugzk665l85q2e90,416385547412,0,0,0
milkyway,milk10lp9mtj7ternp6x5wrms76rzdx25uhcyway7l8,36692000,0,0,0
milkyway,milk10lpt56qutjflrn5l3tar4d83qm5txhzm57mysg,600849,0,0,0
milkyway,milk10ls0qdz5hk4s7a37gjp5ddtpxhj0eucz7acgkx,0,0,0,0
milkyway,milk10lsazz4a9z4kc8xydf0hcq9yktt8ttva4dt7tg,8422000,0,0,0
milkyway,milk10lsc2r5vljlg7ry3em9axrvzl9knhaakg2tqh2,238517247,0,0,0
milkyway,milk10lsjtrjwyeq29daqczlumr25k7c0zpu5c5af6f,3797543,0,0,0
milkyway,milk10ltrmnr5xllqdrpy4s30j8tkznw4zvx2yht5m0,0,0,0,0
milkyway,milk10lu4cxhkv4ukjsea36ctggddu3s0upmttwly7g,64896000,0,0,0
milkyway,milk10lvy0m8wehwjwtfzlp6ljr0ty2qmdkhvsgaw0m,1902439,0,0,0
milkyway,milk10lwc9hq3ssn8rz4e7ud8ctrlpvyqj9cw8atvx8,6686000,0,0,0
milkyway,milk10lxe4ajhf8l2p4pwecq9gadsutgqlz2g6c7004,95676,0,0,0
milkyway,milk10lyen4qvf2a44jx0arjzcjxw3ux42p9r8cdypz,200231500,0,0,0
milkyway,milk10lyraz7hyr9jwful8c68vrrgvw5fh3ft3yxp8c,5016,0,0,0
milkyway,milk10m0txts3uhpv7t52pmcfmujmxyh45df0nxwnp8,8157277,0,0,0
milkyway,milk10m2d05rn0a65f5zjghypwhxe9y6mwkuwvtkl0u,22982000,0,0,0
milkyway,milk10m364n5v7saktreevnwlqz7mz38x8sv2um6e7l,1526131,0,0,0
milkyway,milk10m3r44z3ra7gqtmknlq03g9kkuguga5dy0msr2,423407,0,0,0
milkyway,milk10m8hmhvx42js2dupem6qspzhegcl5aw4zahjp3,3294403,0,0,0
milkyway,milk10maww4mrlj23atuckhljzdt3zfwu704093w7ay,82634,0,0,0
milkyway,milk10me5lgjppdazsu8u87kt2j32zju0j5v5weltex,513,0,0,0
milkyway,milk10meq6ht562drjl2wf434ueuufprluq679z5ule,97049,0,0,0
milkyway,milk10mexeupjg4765zrju8ty2vkje8n8zh54jf25vu,3071141,0,0,0
milkyway,milk10mf7qtflpgrqmqne8n4vvgn25c8mvd087v7tj2,57515999,0,0,0
milkyway,milk10mffkxza09pum5vyt5hwwuu0dd4zh2rjn4s2ux,13790000,0,0,0
milkyway,milk10mg3q55m6gjrjqy2xn9dwkygue5r2jp2r7yuut,896416,0,0,0
milkyway,milk10mgn0x47c4pu8h9dc88xtfpn0kj5n4rswsungz,2369112,0,0,0
milkyway,milk10mjstavkmjfwg68p3udkk7u0dcrj0skmkdx43r,0,0,0,0
milkyway,milk10mk9lf7xcn8pj9v8x2xc5akns6ex75pfpr4z2x,3497999,0,0,0
milkyway,milk10mmevhxjthxy7yqdaufcxpe0l20u4n8zjm09u3,4598000,0,0,0
milkyway,milk10mmkpqgckn3s4fahu8t3w9tt4jv5qn8u6x3r5v,0,0,0,0
milkyway,milk10mpj7hngh7ltzfhgrlzktcv6axwevzwxpvzvch,622991840,0,0,0
milkyway,milk10mqfp3g9g6ah26h59wnyx64fzeupds2k3t4a9y,1490833,0,0,0
milkyway,milk10mqnnqsh4h6sf0ewtvr9dftwz8cnar8jsqeea2,130279,0,0,0
milkyway,milk10mrevq3wafxu3v7e4rpkvcxskk660v89v2neww,10954202,0,0,0
milkyway,milk10mtg68w3gu6lfpyrnmlfg5p2ejelwu5w0ts3xz,56773999,0,0,0
milkyway,milk10mv4xsx6qzs0ydgln0f3vn7htlzy9vkwpfcady,94140420,0,0,0
milkyway,milk10mvk34rrl6afz4jg4568xrs660e8p6rdcucxal,242766435,0,0,0
milkyway,milk10mwgdxgp7vm74693srvlwlx89c3k9zdzruffwv,0,0,0,0
milkyway,milk10mwrnqd7l7ta5dekzdf4x95uzc5le0wptgj80x,12748000,0,0,0
milkyway,milk10mxudmq0ymwd86k3vtxj0zlv4u5rd2d7q375f3,812912815,0,0,0
milkyway,milk10myu4h4774n7clc7647rgwpqcqe6kmw5zatduw,11678891,0,0,0
milkyway,milk10n2wk6ul7tm5ajxz27ykvy3lap8ekaztcv7jj4,243922,0,0,0
milkyway,milk10n3ltkms8z4z9rhuc48tlttawcekzpquc6wdx9,86609,0,0,0
milkyway,milk10n3rqvl0nvv3justceppqfd6jmnczwsyhav6hx,0,0,0,0
milkyway,milk10n4rneqq4ml4x2y2k6rq5mygxezyzftvnxsrku,134561424,0,0,0
milkyway,milk10n4v0yx99uvsvw6da36k8yzmf92uy767sess7d,18670000,0,0,0
milkyway,milk10n5h8dq4eejw6qf04wrps5suvht0u72qvps4a6,476736000,0,0,0
milkyway,milk10n5yye4d6ch7lgdcpxrd630h29u4c0gxzswq8m,600556,0,0,0
milkyway,milk10n7hyyu8q0u6a4q5ytyjkyv6u94gq5ksegfmwr,0,0,0,0
milkyway,milk10n7l2s9600s7dvp8hgjk0lvr5nye58dheh3lae,4520000,0,0,0
milkyway,milk10n9t00k6yv0ledmlvm5klxe88ymapm2wgc3mtz,2044986,0,0,0
milkyway,milk10na7mf69uda0j7rd6ev7t68rmxtgxlluytxgry,3310000,0,0,0
milkyway,milk10na9ymwnzzzvllvx097ygq4t4vhw8szcr4tl6c,0,0,0,0
milkyway,milk10nawdks8wu44493qguaey07sun04m749u5pplw,134062654,0,0,0
milkyway,milk10nazyap4w8n6hnh636mt4m33h6j858chjl9pe3,0,0,0,0
milkyway,milk10nf98mlpejl2pxg3s53s7h370z4j9k93z5p6mq,2290000,0,0,0
milkyway,milk10nggwjmc5j54raxzvrz4njx5gpjz249l2yf7d9,746520956,0,0,0
milkyway,milk10ngnff5lt4e7q4jwhgpkdyd6w49m7k6ej996v6,11454000,0,0,0
milkyway,milk10nhfe4mjg83cmrk3jj5rgax9c3lwjjguc24ju2,398272,0,0,0
milkyway,milk10nhpwe2kzhjdrrjtuj06l0e5n75p0vdgtln3y6,81460,0,0,0
milkyway,milk10nlxps08xr8kt8r8l5czzeacuaad877p5c4lx7,7500,0,0,0
milkyway,milk10nn85rljjs6uwvmutyp6ze532jxwqujjyuplks,6032000,0,0,0
milkyway,milk10nnv339tr5mhqja90dvpkfh7lfuc8s386qrymr,372585,0,0,0
milkyway,milk10nw7kg6ep8ag8rehdt3wtntuksscm6z4sks2g4,15878000,0,0,0
milkyway,milk10nx3vk4qvvwjwlncdt3hufxt8t6sgaa62yhhsw,18670000,0,0,0
milkyway,milk10nz4ccs3mwwz8pz7vltfj34w06plccglxzrwrv,164214,0,0,0
milkyway,milk10p2e3pe85j79um6wt0prvgwk7xdz7ln66h7c55,0,0,0,0
milkyway,milk10p2fhuewdznttfw67p7f4chn4nrjtx9z3rq9y4,157813947,0,0,0
milkyway,milk10p3pf8e7djf49zpjrzt9cnzfl50y458tysddl3,0,0,0,0
milkyway,milk10p6sq74r7aqqfllkx8zy00f2yqmqug8r47dlsm,55760224,0,0,0
milkyway,milk10p8jnd4zhf9d5v7j9xjnc53rs2n40lg3tw3qqp,24374000,0,0,0
milkyway,milk10p987sxnd0dzfxmp2pz965veqek8qpwphlr08k,2166000,0,0,0
milkyway,milk10paav5qvqvxn2ycqlrfj2ncpl5c43h74rfgya8,4748197,0,0,0
milkyway,milk10paceaj6w068qrulg68rtas5gp09sfcwx2lc96,520,0,0,0
